Date,Category,Type,Amount,City,Province,Country,Latitude,Longitude,PaymentMode,TransactionID
2025-07-10,Groceries,Expense,292.72,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-346525
2025-02-28,Entertainment,Expense,18.3,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-391469
2026-02-28,Tech,Expense,386.39,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-996086
2025-01-10,Entertainment,Expense,346.48,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-146573
2025-04-05,Cybersecurity,Expense,267.37,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-792482
2026-01-26,Healthcare,Expense,145.64,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-968386
2026-01-23,Freelance,Income,20.66,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-548317
2026-02-18,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-856334
2026-03-16,Investments,Income,396.45,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-544423
2025-05-14,Healthcare,Expense,73.39,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-881853
2025-03-09,Freelance,Income,364.01,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-189691
2025-06-22,Investments,Income,232.72,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-479264
2026-02-05,Tech,Expense,264.68,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-230344
2026-03-05,Transport,Expense,113.16,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-585201
2025-08-27,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-603534
2025-04-22,Healthcare,Expense,169.36,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-389874
2025-02-02,Investments,Income,181.77,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-372148
2025-04-27,Freelance,Income,255.83,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-343974
2025-04-05,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-708059
2026-01-03,Healthcare,Expense,98.9,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-116901
2025-10-04,Transport,Expense,290.14,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-466718
2025-08-16,Healthcare,Expense,54.14,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-313953
2026-03-01,Transport,Expense,330.85,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-773067
2025-03-15,Tech,Expense,19.63,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-451258
2025-08-29,Investments,Income,377.57,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-268100
2025-03-18,Tech,Expense,365.63,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-738622
2025-09-19,Transport,Expense,289.15,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-325306
2025-12-03,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-899656
2025-02-09,Salary,Income,2591.73,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-665148
2026-02-13,Healthcare,Expense,30.06,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-432335
2025-05-05,Tech,Expense,138.19,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-577963
2025-12-21,Groceries,Expense,104.01,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-183561
2025-02-09,Healthcare,Expense,366.71,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-570777
2025-10-19,Dining,Expense,332.85,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-914165
2025-11-07,Freelance,Income,111.51,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-429089
2025-08-04,Cybersecurity,Expense,206.96,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-763360
2025-04-03,Freelance,Income,351.8,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-226656
2025-12-31,Healthcare,Expense,372.75,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-135730
2025-12-20,Salary,Income,2433.39,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-639908
2025-08-05,Gift,Income,148.2,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-846568
2026-02-27,Transport,Expense,360.36,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-857260
2025-08-18,Transport,Expense,365.16,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-403343
2026-01-11,Utilities,Expense,81.55,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-259652
2025-12-12,Investments,Income,263.27,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-559891
2026-01-31,Tech,Expense,47.79,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-457687
2025-09-26,Healthcare,Expense,236.13,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-438480
2025-03-15,Utilities,Expense,26.35,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-644352
2025-02-20,Transport,Expense,145.46,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-401825
2025-04-25,Entertainment,Expense,355.29,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-735615
2025-12-08,Dining,Expense,118.67,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-678985
2025-01-15,Freelance,Income,243.37,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-106988
2025-07-09,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-698910
2025-09-24,Entertainment,Expense,59.21,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-214939
2025-08-16,Groceries,Expense,356.66,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-191083
2026-01-10,Investments,Income,270.8,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-880431
2025-06-17,Groceries,Expense,71.12,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-575491
2025-12-11,Healthcare,Expense,313.05,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-554429
2025-06-12,Healthcare,Expense,84.26,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-765318
2025-03-12,Dining,Expense,238.67,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-378172
2026-02-21,Entertainment,Expense,82.97,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-238193
2025-09-22,Groceries,Expense,344.29,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-555416
2025-11-09,Healthcare,Expense,91.33,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-538471
2025-11-20,Cybersecurity,Expense,237.72,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-656228
2026-03-26,Utilities,Expense,127.04,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-800423
2025-11-03,Cybersecurity,Expense,149.28,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-201222
2025-08-03,Tech,Expense,388.05,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-794595
2025-08-26,Utilities,Expense,382.96,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-830824
2026-02-01,Utilities,Expense,354.05,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-820604
2025-05-18,Tech,Expense,207.92,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-689569
2025-12-12,Tech,Expense,133.87,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-545853
2025-05-18,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-456349
2025-06-07,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-332060
2025-10-02,Utilities,Expense,90.42,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-235492
2026-01-05,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-194636
2025-06-30,Transport,Expense,309.07,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-786745
2025-07-05,Dining,Expense,218.83,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-852689
2025-07-11,Utilities,Expense,139.29,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-114303
2026-01-22,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-625860
2025-01-22,Entertainment,Expense,71.21,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-341177
2025-01-18,Dining,Expense,116.26,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-787106
2026-03-18,Tech,Expense,43.12,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-121133
2025-11-06,Healthcare,Expense,368.4,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-303721
2026-02-06,Investments,Income,136.25,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-416831
2025-02-21,Dining,Expense,113.07,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-494873
2025-04-24,Groceries,Expense,387.09,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-606828
2025-09-17,Healthcare,Expense,105.4,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-862899
2026-01-26,Transport,Expense,223.17,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-334944
2025-07-23,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-487786
2025-11-26,Groceries,Expense,131.14,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-200022
2026-03-19,Dining,Expense,377.42,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-187963
2025-09-25,Entertainment,Expense,291.98,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-161795
2025-07-30,Tech,Expense,131.47,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-138283
2026-03-23,Cybersecurity,Expense,12.17,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-672091
2025-06-14,Dining,Expense,189.94,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-210146
2025-07-12,Groceries,Expense,59.64,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-645195
2025-04-12,Utilities,Expense,180.66,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-544787
2025-09-07,Healthcare,Expense,64.55,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-518807
2025-08-11,Groceries,Expense,398.34,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-744979
2025-03-14,Freelance,Income,123.18,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-644609
2025-08-25,Entertainment,Expense,92.14,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-272216
2025-01-06,Entertainment,Expense,133.9,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-593348
2025-06-09,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-827759
2025-06-19,Entertainment,Expense,46.94,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-723330
2025-11-22,Transport,Expense,228.07,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-759367
2025-05-21,Dining,Expense,120.83,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-485115
2025-05-11,Cybersecurity,Expense,228.83,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-721427
2025-05-24,Dining,Expense,79.55,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-232858
2025-06-19,Cybersecurity,Expense,234.51,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-946514
2025-04-18,Entertainment,Expense,75.56,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-195775
2025-03-15,Freelance,Income,74.28,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-181566
2025-03-12,Salary,Income,2502.34,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-797137
2025-09-14,Tech,Expense,306.4,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-495637
2025-07-01,Entertainment,Expense,131.59,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-656464
2025-03-27,Dining,Expense,378.74,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-980673
2025-09-08,Entertainment,Expense,281.09,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-685005
2025-04-02,Investments,Income,19.87,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-908184
2025-04-20,Cybersecurity,Expense,250.62,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-492383
2025-04-11,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-651553
2025-06-18,Tech,Expense,46.7,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-627217
2025-01-18,Investments,Income,262.42,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-146050
2025-05-21,Investments,Income,253.86,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-852908
2025-09-09,Gift,Income,77.77,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-140048
2025-12-28,Utilities,Expense,297.12,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-539953
2025-01-29,Salary,Income,2488.68,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-202210
2026-03-13,Investments,Income,85.73,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-448824
2025-12-30,Investments,Income,75.99,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-641422
2025-08-02,Cybersecurity,Expense,336.71,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-302312
2026-01-09,Freelance,Income,113.99,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-146670
2025-12-19,Dining,Expense,207.13,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-426279
2025-03-02,Transport,Expense,143.17,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-693692
2025-03-01,Salary,Income,2583.6,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-294677
2026-01-28,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-328092
2025-02-11,Entertainment,Expense,352.11,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-977981
2026-01-18,Dining,Expense,304.77,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-155926
2025-04-02,Tech,Expense,118.8,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-534092
2025-05-20,Dining,Expense,354.59,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-371952
2025-02-17,Tech,Expense,201.06,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-465805
2025-08-19,Healthcare,Expense,333.51,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-975271
2025-10-03,Utilities,Expense,231.8,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-777388
2025-04-17,Tech,Expense,143.45,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-195166
2025-05-13,Dining,Expense,95.12,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-220898
2025-09-01,Utilities,Expense,64.53,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-490366
2025-06-15,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-108281
2025-06-21,Entertainment,Expense,141.3,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-475394
2025-10-07,Entertainment,Expense,82.6,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-948530
2026-01-10,Cybersecurity,Expense,165.74,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-858510
2025-09-05,Transport,Expense,274.64,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-345684
2025-02-25,Healthcare,Expense,174.18,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-721885
2025-03-27,Healthcare,Expense,369.72,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-695578
2025-12-06,Utilities,Expense,139.93,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-424296
2026-02-15,Utilities,Expense,144.98,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-582961
2025-04-13,Utilities,Expense,354.35,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-184279
2025-08-12,Dining,Expense,45.17,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-817974
2025-01-03,Transport,Expense,196.16,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-593670
2025-12-24,Cybersecurity,Expense,92.87,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-971730
2026-01-26,Dining,Expense,367.61,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-433821
2025-07-24,Utilities,Expense,311.57,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-725935
2025-06-27,Groceries,Expense,200.44,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-332463
2026-01-29,Freelance,Income,101.71,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-625814
2025-02-09,Gift,Income,261.78,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-297101
2025-08-11,Tech,Expense,46.21,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-546390
2025-07-18,Tech,Expense,273.36,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-373698
2025-04-02,Gift,Income,73.78,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-587506
2025-12-18,Transport,Expense,295.74,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-268698
2025-07-16,Healthcare,Expense,277.66,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-785577
2025-08-05,Gift,Income,310.83,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-371213
2025-11-06,Groceries,Expense,324.78,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-918941
2026-03-09,Transport,Expense,218.66,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-923650
2025-09-30,Cybersecurity,Expense,306.25,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-107294
2025-04-12,Tech,Expense,210.81,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-556013
2025-01-21,Tech,Expense,57.41,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-484936
2025-05-10,Transport,Expense,176.02,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-669113
2025-07-02,Tech,Expense,172.65,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-412143
2025-07-02,Groceries,Expense,295.44,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-360704
2025-02-18,Healthcare,Expense,59.16,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-552041
2025-08-23,Investments,Income,278.71,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-142615
2025-01-20,Transport,Expense,67.23,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-637533
2025-06-22,Salary,Income,2585.49,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-520205
2026-01-05,Tech,Expense,264.63,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-222080
2025-06-05,Tech,Expense,250.08,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-827981
2025-10-21,Transport,Expense,194.44,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-883149
2025-05-22,Utilities,Expense,205.61,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-290065
2025-01-03,Tech,Expense,168.8,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-789137
2025-08-25,Tech,Expense,243.64,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-332074
2025-04-24,Transport,Expense,34.85,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-716472
2025-10-05,Transport,Expense,161.73,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-459609
2026-02-26,Transport,Expense,183.31,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-320869
2025-12-11,Utilities,Expense,162.12,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-792792
2025-11-20,Salary,Income,2497.31,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-317633
2025-07-09,Healthcare,Expense,128.57,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-807265
2025-11-16,Utilities,Expense,238.13,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-692332
2026-01-20,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-346120
2025-03-09,Healthcare,Expense,157.59,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-514973
2025-10-20,Groceries,Expense,122.85,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-676790
2025-08-03,Dining,Expense,361.18,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-907927
2025-12-07,Groceries,Expense,355.06,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-336033
2026-01-23,Gift,Income,190.93,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-286255
2025-09-30,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-788065
2025-07-16,Groceries,Expense,236.26,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-530224
2025-11-13,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-739323
2025-11-03,Groceries,Expense,232.53,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-440808
2025-10-19,Utilities,Expense,253.94,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-123823
2025-10-10,Cybersecurity,Expense,209.42,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-580005
2025-03-31,Dining,Expense,194.15,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-239093
2025-04-16,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-581498
2025-05-04,Entertainment,Expense,320.73,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-942726
2026-03-23,Transport,Expense,368.86,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-584664
2025-01-04,Groceries,Expense,301.96,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-504032
2025-05-14,Cybersecurity,Expense,354.51,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-850565
2026-01-01,Healthcare,Expense,19.25,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-407194
2025-07-06,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-549407
2025-03-16,Groceries,Expense,340.36,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-857065
2025-12-03,Cybersecurity,Expense,142.54,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-320290
2025-11-25,Transport,Expense,280.55,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-889056
2025-06-25,Tech,Expense,125.16,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-925621
2025-10-18,Tech,Expense,117.37,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-255214
2025-04-24,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-848476
2025-10-18,Utilities,Expense,257.22,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-805983
